2021-09-14 10:17:26,939 INFO  Logger.cs: 70 - 
2021-09-14 10:26:49,223 INFO  ExportHelperExtension.cs: 1422 - Component 27 is already fixed
2021-09-14 10:26:49,381 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-09-14 10:26:49,381 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-09-14 10:26:49,381 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-09-14 10:26:49,382 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-09-14 10:26:51,007 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel_lr failed
2021-09-14 10:26:51,009 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel_rf
2021-09-14 10:26:51,010 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-09-14 10:26:51,010 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2021-09-14 10:26:51,010 INFO  ExportHelperExtension.cs: 1422 - Component 27 is already fixed
2021-09-14 10:26:51,174 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-09-14 10:26:51,175 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-09-14 10:26:51,175 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-09-14 10:26:51,175 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-09-14 10:26:52,861 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel_rf failed
2021-09-14 10:26:52,863 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel_rr
2021-09-14 10:26:52,863 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-09-14 10:26:52,864 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2021-09-14 10:26:52,864 INFO  ExportHelperExtension.cs: 1422 - Component 27 is already fixed
2021-09-14 10:26:53,032 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-09-14 10:26:53,032 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-09-14 10:26:53,032 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-09-14 10:26:53,033 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-09-14 10:26:54,744 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel_rr failed
2021-09-14 10:26:54,859 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ×°ÅäÌå.SLDASM
2021-09-14 10:26:54,875 INFO  ExportHelperExtension.cs: 1142 - Found 48 in ×°ÅäÌå.SLDASM
2021-09-14 10:26:54,875 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in ×°ÅäÌå.SLDASM
2021-09-14 10:26:54,876 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-09-14 10:26:54,876 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-09-14 10:26:54,876 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ³µÂÖ-3
2021-09-14 10:26:54,877 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-3
2021-09-14 10:26:54,877 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ³µÂÖ-3
2021-09-14 10:26:54,877 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ³µÂÖ-4
2021-09-14 10:26:54,878 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-4
2021-09-14 10:26:54,878 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ³µÂÖ-4
2021-09-14 10:26:54,878 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ³µÂÖ-1
2021-09-14 10:26:54,878 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-1
2021-09-14 10:26:54,879 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ³µÂÖ-1
2021-09-14 10:26:54,879 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ³µÂÖ-2
2021-09-14 10:26:54,879 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-2
2021-09-14 10:26:54,880 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ³µÂÖ-2
2021-09-14 10:26:54,880 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ³µ¼òÒ×Ä£ÐÍ-×ø±ê-1
2021-09-14 10:26:54,881 INFO  ExportHelperExtension.cs: 1142 - Found 43 in ³µ¼òÒ×Ä£ÐÍ-×ø±ê-1
2021-09-14 10:26:54,881 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ³µ¼òÒ×Ä£ÐÍ-×ø±ê-1
2021-09-14 10:26:54,882 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ×°ÅäÌå.SLDASM
2021-09-14 10:26:54,883 INFO  ExportHelperExtension.cs: 1142 - Found 48 in ×°ÅäÌå.SLDASM
2021-09-14 10:26:54,887 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in ×°ÅäÌå.SLDASM
2021-09-14 10:26:54,887 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-09-14 10:26:54,888 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-09-14 10:26:54,907 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ³µÂÖ-3
2021-09-14 10:26:54,907 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-3
2021-09-14 10:26:54,908 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ³µÂÖ-3
2021-09-14 10:26:54,908 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ³µÂÖ-4
2021-09-14 10:26:54,908 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-4
2021-09-14 10:26:54,909 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ³µÂÖ-4
2021-09-14 10:26:54,909 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ³µÂÖ-1
2021-09-14 10:26:54,909 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-1
2021-09-14 10:26:54,910 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ³µÂÖ-1
2021-09-14 10:26:54,910 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ³µÂÖ-2
2021-09-14 10:26:54,910 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ³µÂÖ-2
2021-09-14 10:26:54,911 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ³µÂÖ-2
2021-09-14 10:26:54,911 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ³µ¼òÒ×Ä£ÐÍ-×ø±ê-1
2021-09-14 10:26:54,911 INFO  ExportHelperExtension.cs: 1142 - Found 43 in ³µ¼òÒ×Ä£ÐÍ-×ø±ê-1
2021-09-14 10:26:54,912 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ³µ¼òÒ×Ä£ÐÍ-×ø±ê-1
2021-09-14 10:26:54,984 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-14 10:27:25,981 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2021-09-14 10:27:25,987 INFO  Serialization.cs: 275 - URDF Configuration found
